"ID","POSITION","SONG","ARTIST","POINTS","ENABLED","UPDATED_AT"
"5ced0c41-e512-4cfa-a79c-37a102f6c428",1,"EuvsbiqnPYZUBuZclQ","imtWJzRoqhKTG",3,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",2,"mAEqnnTzdqoWkfSXF","hCyWmCNUtw",2,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",3,"XtbGodjoaGnCvmidU","VjlqWBfWdPsIIBT",1,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",4,"rSGBrpey","I can't hear you very well http://online-levitra.in.net/ buy levitra online  We classify all such prepayments that Rosneft has received or may receive in the future as debt-like and include them in Rosneft's gross leverage calculations, applying the 'substance over form' principle. We believe that in substance these prepayments are similar to a USD15bn loan that Rosneft raised in 2009 from CNPC that was secured on deliveries of 15m tons of oil per annum to CNPC. Furthermore, we classify all oil contract-linked prepayments as secured. Consequently, we may notch down Rosneft's senior unsecured obligations in the event that the ratio of secured borrowings to EBITDA exceeds 2x, to highlight the risk of subordination for unsecured creditors. We estimate this figure was close to 1x at end-2012.  ",1,FALSE,1575406109
"153c2828-5424-41d8-9ac1-efce3cee7025",9,"Turnmills","Maribou State",1,TRUE,1546017929
"3f43ecd9-1970-4544-8860-d8ec678b8907",1,"vPXKpHItzMEAw","iENEGciMTRjopZDgiX",3,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",2,"cIdGZKkXWIBe","dFcDchroSkTZfUARiq",2,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",3,"WlNsjACpq","dULKCXYNGgzUcFVNSI",1,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",4,"ejSnAFtIhpZppDgEG","Incorrect PIN http://xnxxxxn.in.net/ tamil xnxx  The energy regulator said it had asked for additionalinformation from ESO in order to move forward with itslicensing, but instead the company had withdrawn its applicationwithout giving any reasons for its decision.  ",1,FALSE,1575385616
"2e4d87c8-9e1e-4fa4-bd22-3408df12e9d6",9,"Queens","The Blaze ",1,TRUE,1545048151
"b5c9e339-c34d-4b6d-bf3c-f5d2c3c092e9",4,"Fukk Sleep","A$AP Rocky",1,TRUE,1545286116
"57084adb-a043-4448-9ccf-c12f5ea76670",4,"Fukk Sleep","A$AP Rocky",1,TRUE,1545733499
"a1a80591-15eb-4bca-9a4b-0731123397d6",5,"100% Čovek","Bekfleš",1,TRUE,1545164806
"4e311101-efd9-4d13-a5cd-977c334d1d80",4,"Feels Like Summer","Childish Gambino",1,TRUE,1545419066
"161dcd8a-2273-41ff-9591-059df718b4bd",3,"Working Out","J.I.D",1,TRUE,1545744727
"657f489c-d65a-4cae-ace0-0f71e57f5f42",9,"Nothing Breaks Like A Heart","Mark Ronson",1,TRUE,1545122284
"a1a80591-15eb-4bca-9a4b-0731123397d6",4,"Ja sam u gasu","Surreal",1,TRUE,1545164806
"98aa69cd-2faf-46ef-8748-65fe47dc727c",8,"Barbara","SevdahBABY",1,TRUE,1545583831
"98aa69cd-2faf-46ef-8748-65fe47dc727c",5,"Jumpsuit","Twenty one pilots",1,TRUE,1545583831
"d1c4de59-b6a0-4c3f-8f8b-db686a68c4ff",8,"Singularity","Jon Hopkins",1,TRUE,1545063096
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",1,"If You Really Love Nothing","Interpol",3,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",2,"Zauvijek Zen","Svemirko",2,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",3,"Pay No Mind","Beach House",1,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",4,"Magazine","Editors",1,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",5,"How Long?","Rolling Blackouts Coastal Fever",1,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",6,"Nobody","Mitski ",1,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",7,"Miami","Kali Uchis",1,TRUE,1545066786
"7c35f633-52e7-457d-abb9-fdac5f9cfafd",8,"Out on the Street","The Vaccines",1,TRUE,1545066786
"c9d1db22-1f72-47d0-a6b2-e0da04c8e319",1,"Singularity","Jon Hopkins",3,TRUE,1545081195
"c9d1db22-1f72-47d0-a6b2-e0da04c8e319",2,"Caught In A Wave","Simian Mobile Disco",2,TRUE,1545081195
"c9d1db22-1f72-47d0-a6b2-e0da04c8e319",3,"Heaven","The Blaze",1,TRUE,1545081195
"c9d1db22-1f72-47d0-a6b2-e0da04c8e319",4,"Bonfire","DJ Koze",1,TRUE,1545081195
"c9d1db22-1f72-47d0-a6b2-e0da04c8e319",5,"Turnmills","Maribou State",1,TRUE,1545081195
"153c2828-5424-41d8-9ac1-efce3cee7025",10,"Thunderclouds (feat. Sia, Diplo & Labrinth)","LSD",1,TRUE,1546017929
"8c03250a-23e2-488d-b4ca-8e2225c83314",9,"Viszlát Nyár","AWS",1,TRUE,1546167602
"8c03250a-23e2-488d-b4ca-8e2225c83314",10,"Never Fade","Alice In Chains",1,TRUE,1546167602
"084573b4-6527-4629-8ed0-ad1474bea259",9,"Quebra Cabeça","Bixiga 70",1,TRUE,1546243303
"084573b4-6527-4629-8ed0-ad1474bea259",10,"Orfei"," Ion D ",1,TRUE,1546243303
"501b7339-53a0-4c55-a357-d401771b0490",9,"Meni se ne svira ","Svemirko",1,TRUE,1546469063
"24db76ae-5ad2-4ede-b351-55b0676bf8b4",9,"City Fade","Against All Logic",1,TRUE,1545674142
"69bbad22-df3f-4a82-9597-82e157e9258d",9,"Anna Wintour","Azealia Banks ",1,TRUE,1545684788
"501b7339-53a0-4c55-a357-d401771b0490",10,"After The Storm ","Kali Uchis",1,TRUE,1546469063
"8eb41ce6-e3df-429e-8aa4-617ea93e18f6",10,"Pray For Me","The Weekend",1,TRUE,1545823677
"73323681-85f5-4f1b-ab83-95310d7d0fa0",9,"Pray for me ","The Weekend",1,TRUE,1545824852
"57084adb-a043-4448-9ccf-c12f5ea76670",10,"Melancolie","Patrick Watson",1,TRUE,1545733499
"566b448a-1b5b-45f1-8b54-c48e5c43bb88",9,"Astrothunder","Travis Scott",1,TRUE,1545675111
"57084adb-a043-4448-9ccf-c12f5ea76670",9,"Beach2k20","Robyn",1,TRUE,1545733499
"3f43ecd9-1970-4544-8860-d8ec678b8907",5,"ufIlOdqWBQ","RjIUWqtHvUCZWzL",1,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",6,"lgHzqAmAnqKt","SGDELIBfORjFi",1,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",7,"IDhuzeiSP","TLBhVUMOwIqp",1,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",8,"mxeusAFQdjOBpAT","apEJzwOO",1,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",9,"lbcurNJGuHepDSSUGgU","jQxtvQQgjfYdle",1,FALSE,1575385616
"3f43ecd9-1970-4544-8860-d8ec678b8907",10,"XudgyfnXRX","nwBpWSpQbape",1,FALSE,1575385616
"5976c912-5b68-4eb2-a028-63593445e53a",1,"LPRVJqGwANxNwHWg","KYCXlkRhX",3,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",2,"vPzwsJVv","QlKrZKdXepWDMmia",2,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",3,"ldXwoiQFJhGxwovdf","xLkOLzgSZDmHrs",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",4,"fZgfnAiQFvnTvGiTa","I'll put her on http://xnxxxnxxcom.in.net/ japan xxx  ""This is not the best experience,"" Aponovich said of the Healthcare.gov site. ""And it has the chance to impact people's perception of the prices, or then the law, of how they will be taken care of, so I think the government has some work to do to show that this is not an overall sign of how the program will run.""  ",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",5,"zqhtfpbD","wdtbyQDvBgebfgUsWNc",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",6,"nJFKJpVz","pZMZOSNMFqVTVAWJyf",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",7,"euVHByYD","eUWzaMPNeUmhRvByIm",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",8,"LWMMdlctQjG","fjxIATEtohVEZ",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",9,"RlwNEqPKfOsCHYOneLG","ndRdLcqiHYyO",1,FALSE,1575396045
"5976c912-5b68-4eb2-a028-63593445e53a",10,"KkHfJGkqLvH","WSVpOGRHMketYMRpiA",1,FALSE,1575396045
"5ced0c41-e512-4cfa-a79c-37a102f6c428",5,"fOHXmnzfJVIURiwCU","JmCcovKaG",1,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",6,"vvHuxZsOOcDZbUHgm","cMTXKrLcO",1,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",7,"vjqlSGHyr","HfFGOKqaAnZKIKHH",1,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",8,"KImvPcweDbTtiI","BSjRscDGKmFMeF",1,FALSE,1575406109
"5ced0c41-e512-4cfa-a79c-37a102f6c428",9,"DmdmBYxRrbLSYZN","OUvpJdGxbDtl",1,FALSE,1575406109
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",1,"vPXKpHItzMEAw","iENEGciMTRjopZDgiX",3,FALSE,1575385616
"e35a798d-5cca-47ae-abc3-13fe97e0c9df",2,"Mariner's Apartment Complex","Lana Del Rey",2,TRUE,1545197567
"7344474b-46dc-43ee-b476-5f57e00488a2",10,"Everyone Acts Crazy Nowadays","Unknown Mortal Orchestra ",1,TRUE,1545048438
"a1a80591-15eb-4bca-9a4b-0731123397d6",6,"Borba","Marlon Brutal",1,TRUE,1545164806
"a1a80591-15eb-4bca-9a4b-0731123397d6",7,"Daga Daga","Bombe Devedesetih",1,TRUE,1545164806
"a1a80591-15eb-4bca-9a4b-0731123397d6",8,"AMGVSQ7AUDI","Rasta",1,TRUE,1545164806
"81786a51-18a7-4259-bcab-dd3faf8fca83",1,"Emerald Rush","Jon Hopkins",3,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",2,"Mystery of Love","Sufjan Stevens",2,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",3,"Missing U","Robyn",1,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",4,"Anna Wintour","Azealia Banks",1,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",5,"Love Like Waves","Friendly Fires",1,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",6,"Your Love Is My Favourite Band","The Vaccines",1,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",7,"Turnmills","Maribou State",1,TRUE,1545174300
"81786a51-18a7-4259-bcab-dd3faf8fca83",8,"Nobody","Mitski",1,TRUE,1545174300
"e35a798d-5cca-47ae-abc3-13fe97e0c9df",1,"Opal (Four Tet remix)","Bicep ",3,TRUE,1545197567
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",2,"cIdGZKkXWIBe","dFcDchroSkTZfUARiq",2,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",3,"WlNsjACpq","dULKCXYNGgzUcFVNSI",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",4,"ejSnAFtIhpZppDgEG","I support Manchester United http://xxx-x.in.net/ bokep xxx  The Dow Jones industrial average fell 83.82 points or0.54 percent, to 15,528.31, the S&P 500 lost 9.26 pointsor 0.54 percent, to 1,697.88 and the Nasdaq Composite dropped 26.731 points or 0.72 percent, to 3,666.22.  ",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",5,"ufIlOdqWBQ","RjIUWqtHvUCZWzL",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",6,"lgHzqAmAnqKt","SGDELIBfORjFi",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",7,"IDhuzeiSP","TLBhVUMOwIqp",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",8,"mxeusAFQdjOBpAT","apEJzwOO",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",9,"lbcurNJGuHepDSSUGgU","jQxtvQQgjfYdle",1,FALSE,1575385616
"731ca735-fbac-4d1d-9b6f-b0c40a153eba",10,"XudgyfnXRX","nwBpWSpQbape",1,FALSE,1575385616
"e985787b-ae00-4750-8c0b-559671223afa",1,"LPRVJqGwANxNwHWg","KYCXlkRhX",3,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",2,"vPzwsJVv","QlKrZKdXepWDMmia",2,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",3,"ldXwoiQFJhGxwovdf","xLkOLzgSZDmHrs",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",4,"fZgfnAiQFvnTvGiTa","I'll send you a text http://ghettotube.in.net/ ghetto tube  But Serna argued prosecutors ""have been able to cobble together a semi-believable, made-up story,"" emphasizing that Levi Chavez was investigated by a number of law enforcement agencies and it still took four years to indict him. Now prosecutors are using that information to try to make a suicide look like a homicide, he said.  ",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",5,"zqhtfpbD","wdtbyQDvBgebfgUsWNc",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",6,"nJFKJpVz","pZMZOSNMFqVTVAWJyf",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",7,"euVHByYD","eUWzaMPNeUmhRvByIm",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",8,"LWMMdlctQjG","fjxIATEtohVEZ",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",9,"RlwNEqPKfOsCHYOneLG","ndRdLcqiHYyO",1,FALSE,1575396045
"e985787b-ae00-4750-8c0b-559671223afa",10,"KkHfJGkqLvH","WSVpOGRHMketYMRpiA",1,FALSE,1575396045
"5ced0c41-e512-4cfa-a79c-37a102f6c428",10,"rDDrbyBBjAtHdOoYdb","aGGIMeKfDrmXgaLWnQV",1,FALSE,1575406109
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",4,"NuJaFoLJO","Have you seen any good films recently? http://xnxx-xnx.in.net/ videos xnxx  Cromartie also could have easily been beaten for a touchdown earlier in the game. Roethlisberger threw at Cromartie on third-and-7 from the Jets 15 late in the second quarter. Cromartie was beaten on a back-shoulder pass to Antonio Brown, but the receiver bobbled the ball in the end zone. Cromartie knocked it away to force the Steelers to settle for a field goal.  ",1,FALSE,1575412274
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",5,"GevXWtUGVAeLdPi","hJHVvKmOmkBcyUDqjM",1,FALSE,1575412274
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",6,"paBTUIAvaFPsdlSTS","KrhYZbMVMdHSWgwVF",1,FALSE,1575412274
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",7,"dAbpkdWqLkANquoXLQX","AWtjWtTGBPtHHnpINS",1,FALSE,1575412274
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",8,"MHsYEPFwywUWWARyWX","BeRnwyuujhYK",1,FALSE,1575412274
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",9,"ezsrItlsgTMFYQxPZAW","doAHxQAVojJhfnU",1,FALSE,1575412274
"f2c9f46a-9140-431b-8ed8-ff0ae7857624",10,"LRmeMMtAVIHOh","JBPyyCyPjJgCMahmjIZ",1,FALSE,1575412274
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",3,"FVannIix","AhrCHMmohXw",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",4,"NuJaFoLJO","Could you ask him to call me? http://efukt.fun/ efukt.com  Admittedly, I havenât used a cloud-connected home-monitoring/surveillance/however-you-want-to-use-it camera before, so perhaps Iâm easily impressed. But itâs really easy to see where all the work went into the Dropcam Pro. As soon as I plugged in a test unit and began watching my cats mill about (OK, laze about) the fairly wide expanse of my living room and kitchen, I was struck by the clarity of the picture and the new 130-degree viewing angle.  ",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",5,"GevXWtUGVAeLdPi","hJHVvKmOmkBcyUDqjM",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",6,"paBTUIAvaFPsdlSTS","KrhYZbMVMdHSWgwVF",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",7,"dAbpkdWqLkANquoXLQX","AWtjWtTGBPtHHnpINS",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",8,"MHsYEPFwywUWWARyWX","BeRnwyuujhYK",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",9,"ezsrItlsgTMFYQxPZAW","doAHxQAVojJhfnU",1,FALSE,1575412280
"5dc330f7-5cdb-4e57-93a3-c96e0cbcc132",10,"LRmeMMtAVIHOh","JBPyyCyPjJgCMahmjIZ",1,FALSE,1575412280
"b792adb4-b997-42e2-ab0d-ed52866b40c1",1,"PLfOdNFvMrzxjUB","YizgyYPPcVQHJfrV",3,FALSE,1575417245
"b792adb4-b997-42e2-ab0d-ed52866b40c1",2,"oEoUbyfleYpKk","WSYuxgpsKywAl",2,FALSE,1575417245
"b792adb4-b997-42e2-ab0d-ed52866b40c1",3,"zZNumKrRf","HzEpuNAxElBThXmzMbP",1,FALSE,1575417245
"a9fc3f3a-cc72-4a56-87fc-7ad65faa20aa",1,"vPXKpHItzMEAw","iENEGciMTRjopZDgiX",3,FALSE,1575385616
"a9fc3f3a-cc72-4a56-87fc-7ad65faa20aa",2,"cIdGZKkXWIBe","dFcDchroSkTZfUARiq",2,FALSE,1575385616
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",6,"The Pallid Scourge","KRIEGSMASCHINE",1,TRUE,1545220535
"f62ec8fb-b9be-4aaa-a405-7eb637d4bf18",7,"Zivim zivot ","Mili & Surreal",1,TRUE,1545219073
"a9fc3f3a-cc72-4a56-87fc-7ad65faa20aa",3,"WlNsjACpq","dULKCXYNGgzUcFVNSI",1,FALSE,1575385616
"f62ec8fb-b9be-4aaa-a405-7eb637d4bf18",5,"Parice Parice Pare","Mimi Mercedez ",1,TRUE,1545219073
"f62ec8fb-b9be-4aaa-a405-7eb637d4bf18",6,"Prangija ","Vajk, Lacku, Elon ",1,TRUE,1545219073
"f62ec8fb-b9be-4aaa-a405-7eb637d4bf18",8,"Tresi ","Numero, Surreal ",1,TRUE,1545219073
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",1,"Ona'e","JALA BRAT X BUBA CORELLI X COBY",3,TRUE,1545220535
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",2,"Woods from Which the Spirits Once so Loudly Howled","SPECTRAL WOUND",2,TRUE,1545220535
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",3,"Rambo","COBY",1,TRUE,1545220535
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",4,"I Lied About Being A Hardcore Man","THE GOOD THE BAD AND THE ZUGLY",1,TRUE,1545220535
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",5," Mafia","JALA BRAT X BUBA CORELLI",1,TRUE,1545220535
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",7,"Kripton","MILAN STANKOVIC",1,TRUE,1545220535
"a4730817-9fc9-44b0-a774-1a14b8d2b45a",8,"1312","RASTA X ALEN SAKIC",1,TRUE,1545220535
"5391d80a-1cc7-4d26-9619-75b2f46dc74e",6,"Kadilak","Vizelj",1,TRUE,1545011827
"5391d80a-1cc7-4d26-9619-75b2f46dc74e",7,"Me And Michael","MGMT",1,TRUE,1545011827
"5391d80a-1cc7-4d26-9619-75b2f46dc74e",8,"Na Minut Do Mora","Surreal",1,TRUE,1545011827
"0ee28ac0-d947-4043-8293-005c5257d79c",1,"Hangout at the Gallows","Father John Misty",3,TRUE,1545045735
"0ee28ac0-d947-4043-8293-005c5257d79c",2,"U G (Les Sins remix)","Nosaj Thing",2,TRUE,1545045735
"0ee28ac0-d947-4043-8293-005c5257d79c",3,"Letting Go","Wild Nothing",1,TRUE,1545045735
"0ee28ac0-d947-4043-8293-005c5257d79c",4,"John Cage","Ross From Friends",1,TRUE,1545045735
"0ee28ac0-d947-4043-8293-005c5257d79c",5,"Luminous Beings","Jon Hopkins",1,TRUE,1545045735
"0ee28ac0-d947-4043-8293-005c5257d79c",6,"Kingdom","Maribou State",1,TRUE,1545045735
